产品名称(必填),产品类型(必填),产品类别(必填),设备名称(必填),设备地址(必填),设备功能类型(必填),标识符(必填),功能名称(必填),寄存器地址(必填),字节长度(必填),读写类型(必填),值范围（RW信号必填）,信号单位(必填),数据类型(必填),功能码(必填),数据格式(必填),比例系数（非必填）,告警级别（非必填）
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105295,电池报警状态12# 电压不均告警,3661,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105296,电池报警状态12# 极柱温度过高告警,3663,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105297,电池报警状态12# 内阻过大告警,3665,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105298,电池报警状态12# 内阻不均告警,3667,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105299,电池报警状态12# 自检故障告警,3669,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105300,电池报警状态12# 线路故障告警,3671,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105301,电池报警状态13# 模块掉线,3673,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105302,电池报警状态13# 电压过高告警,3675,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105303,电池报警状态13# 电压过低告警,3677,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105304,电池报警状态13# 电压不均告警,3679,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105305,电池报警状态13# 极柱温度过高告警,3681,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105306,电池报警状态13# 内阻过大告警,3683,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105307,电池报警状态13# 内阻不均告警,3685,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105308,电池报警状态13# 自检故障告警,3687,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105309,电池报警状态13# 线路故障告警,3689,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105310,电池报警状态14# 模块掉线,3691,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105311,电池报警状态14# 电压过高告警,3693,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105312,电池报警状态14# 电压过低告警,3695,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105313,电池报警状态14# 电压不均告警,3697,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105314,电池报警状态14# 极柱温度过高告警,3699,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105315,电池报警状态14# 内阻过大告警,3701,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105316,电池报警状态14# 内阻不均告警,3703,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105317,电池报警状态14# 自检故障告警,3705,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105318,电池报警状态14# 线路故障告警,3707,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105319,电池报警状态15# 模块掉线,3709,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105320,电池报警状态15# 电压过高告警,3711,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105321,电池报警状态15# 电压过低告警,3713,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105322,电池报警状态15# 电压不均告警,3715,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105323,电池报警状态15# 极柱温度过高告警,3717,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105324,电池报警状态15# 内阻过大告警,3719,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105325,电池报警状态15# 内阻不均告警,3721,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105326,电池报警状态15# 自检故障告警,3723,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105327,电池报警状态15# 线路故障告警,3725,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105328,电池报警状态16# 模块掉线,3727,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105329,电池报警状态16# 电压过高告警,3729,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105330,电池报警状态16# 电压过低告警,3731,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105331,电池报警状态16# 电压不均告警,3733,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105332,电池报警状态16# 极柱温度过高告警,3735,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105333,电池报警状态16# 内阻过大告警,3737,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105334,电池报警状态16# 内阻不均告警,3739,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105335,电池报警状态16# 自检故障告警,3741,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105336,电池报警状态16# 线路故障告警,3743,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105337,电池报警状态17# 模块掉线,3745,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105338,电池报警状态17# 电压过高告警,3747,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105339,电池报警状态17# 电压过低告警,3749,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105340,电池报警状态17# 电压不均告警,3751,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105341,电池报警状态17# 极柱温度过高告警,3753,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105342,电池报警状态17# 内阻过大告警,3755,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105343,电池报警状态17# 内阻不均告警,3757,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105344,电池报警状态17# 自检故障告警,3759,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105345,电池报警状态17# 线路故障告警,3761,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105346,电池报警状态18# 模块掉线,3763,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105347,电池报警状态18# 电压过高告警,3765,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105348,电池报警状态18# 电压过低告警,3767,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105349,电池报警状态18# 电压不均告警,3769,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105350,电池报警状态18# 极柱温度过高告警,3771,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105351,电池报警状态18# 内阻过大告警,3773,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105352,电池报警状态18# 内阻不均告警,3775,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105353,电池报警状态18# 自检故障告警,3777,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105354,电池报警状态18# 线路故障告警,3779,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105355,电池报警状态19# 模块掉线,3781,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105356,电池报警状态19# 电压过高告警,3783,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105357,电池报警状态19# 电压过低告警,3785,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105358,电池报警状态19# 电压不均告警,3787,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105359,电池报警状态19# 极柱温度过高告警,3789,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105360,电池报警状态19# 内阻过大告警,3791,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105361,电池报警状态19# 内阻不均告警,3793,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105362,电池报警状态19# 自检故障告警,3795,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105363,电池报警状态19# 线路故障告警,3797,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105364,电池报警状态20# 模块掉线,3799,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105365,电池报警状态20# 电压过高告警,3801,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105366,电池报警状态20# 电压过低告警,3803,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105367,电池报警状态20# 电压不均告警,3805,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105368,电池报警状态20# 极柱温度过高告警,3807,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105369,电池报警状态20# 内阻过大告警,3809,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105370,电池报警状态20# 内阻不均告警,3811,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105371,电池报警状态20# 自检故障告警,3813,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105372,电池报警状态20# 线路故障告警,3815,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105373,电池报警状态21# 模块掉线,3817,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105374,电池报警状态21# 电压过高告警,3819,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105375,电池报警状态21# 电压过低告警,3821,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105376,电池报警状态21# 电压不均告警,3823,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105377,电池报警状态21# 极柱温度过高告警,3825,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105378,电池报警状态21# 内阻过大告警,3827,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105379,电池报警状态21# 内阻不均告警,3829,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105380,电池报警状态21# 自检故障告警,3831,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105381,电池报警状态21# 线路故障告警,3833,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105382,电池报警状态22# 模块掉线,3835,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105383,电池报警状态22# 电压过高告警,3837,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105384,电池报警状态22# 电压过低告警,3839,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105385,电池报警状态22# 电压不均告警,3841,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105386,电池报警状态22# 极柱温度过高告警,3843,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105387,电池报警状态22# 内阻过大告警,3845,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105388,电池报警状态22# 内阻不均告警,3847,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105389,电池报警状态22# 自检故障告警,3849,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105390,电池报警状态22# 线路故障告警,3851,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105391,电池报警状态23# 模块掉线,3853,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105392,电池报警状态23# 电压过高告警,3855,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105393,电池报警状态23# 电压过低告警,3857,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105394,电池报警状态23# 电压不均告警,3859,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105395,电池报警状态23# 极柱温度过高告警,3861,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105396,电池报警状态23# 内阻过大告警,3863,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105397,电池报警状态23# 内阻不均告警,3865,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105398,电池报警状态23# 自检故障告警,3867,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105399,电池报警状态23# 线路故障告警,3869,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105400,电池报警状态24# 模块掉线,3871,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
电池组,弱电动环,智慧场馆,电池组三,D6105,电池报警状态,D6105401,电池报警状态24# 电压过高告警,3873,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
